galaxy,radius,var_loglik,v_obs,v_model_mean
NGC2841,4.13,8.702708751011212,303.0,242.93577546950837
NGC2841,4.47,14.640731806045874,306.0,243.4601141597053
NGC2841,4.8,14.565973245176977,307.0,244.10702156546432
NGC2841,5.13,7.93901611129462,304.0,245.13612195901354
NGC2841,5.48,8.597156467793344,308.0,246.5966891308082
NGC2841,5.83,4.423085875005618,313.0,247.7213755732621
NGC2841,6.16,8.189639233663625,314.0,248.831452023474
NGC2841,6.51,11.802259313500189,315.0,251.75920639579326
NGC2841,6.86,8.469922026410293,317.0,254.57293495042737
NGC2841,7.18,9.964390281609134,320.0,256.6478161493797
NGC2841,7.51,0.8914925878281345,316.0,258.78049519732593
NGC2841,7.85,0.5719743326524659,318.0,261.5373251444851
NGC2841,8.21,6.521398220018835,321.0,263.90799959326455
NGC2841,8.57,6.40231926494803,323.0,265.2108203977493
NGC2841,8.9,2.8516207112779015,321.0,265.95036299918587
NGC2841,9.24,4.05100697690932,323.0,266.0468543466386
NGC2841,9.6,4.434076300778785,323.0,265.93310526643677
NGC2841,9.93,2.4078528927479814,322.0,266.1969274548108
NGC2841,10.27,2.233019613363449,321.0,266.80535889617573
NGC2841,10.6,4.823610762504253,323.0,267.3095173163547
NGC2841,10.93,2.898309682268418,322.0,267.83506491934673
NGC2841,11.27,3.14577614364737,321.0,268.20928831223955
NGC2841,12.31,8.958798717243576,323.0,267.71029602524436
NGC2841,14.35,8.910222470425735,319.0,262.22523659888566
NGC2841,16.4,7.489119609660949,308.0,255.1999777542785
NGC2841,18.48,5.160150316415422,299.0,250.27376605292218
NGC2841,20.57,5.358194710526548,299.0,247.8560304013312
NGC2841,22.51,4.5986393943209425,298.0,248.0962825844882
